@relation 'FEI-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\FEI Face-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
34,18,19,19,15,28,15,14,16,17,18,15,13,15,13,16,14,15,15,16,15,29,15,16,17,16,21,33,16,15,14,16,9,male
33,18,19,19,15,28,15,15,16,17,18,15,13,15,13,16,14,15,15,16,15,30,16,17,17,15,21,32,16,14,14,16,8,male
19,21,18,19,14,26,13,16,15,17,17,15,14,16,13,17,14,16,15,16,15,28,16,16,17,15,19,34,16,15,14,16,11,male
3,16,17,16,15,18,15,15,15,16,16,15,15,15,15,15,15,15,15,16,16,36,16,17,16,15,18,29,15,15,15,16,14,male
31,18,25,10,14,28,16,15,16,23,15,14,14,15,13,16,10,17,13,15,19,27,15,16,18,15,20,35,17,15,13,16,11,male
32,19,26,10,13,28,15,15,16,23,14,14,14,15,13,16,11,17,13,15,19,27,15,16,18,15,19,35,16,15,13,16,10,male
32,19,25,10,13,27,14,15,16,23,14,14,14,16,13,16,11,17,13,15,18,27,15,16,18,15,20,35,16,15,13,16,10,male
32,20,25,10,13,27,14,14,16,23,14,15,15,16,13,16,11,18,14,15,18,27,16,16,18,15,20,35,16,15,13,16,11,male
32,20,25,10,13,27,14,14,16,23,14,15,15,16,13,16,11,18,13,15,18,27,16,16,18,15,20,35,16,15,13,16,11,male
32,19,25,10,13,27,14,14,16,23,14,15,15,16,13,16,11,17,14,16,18,27,16,16,18,15,20,35,15,15,13,16,11,male
32,18,25,10,14,27,15,14,16,23,14,16,15,17,13,16,11,15,13,16,18,27,16,16,18,16,20,35,16,15,13,16,11,male
32,18,25,10,14,27,15,14,16,23,14,16,15,17,13,16,11,15,13,16,18,27,16,16,18,16,20,35,15,15,13,16,11,male
32,19,25,11,14,27,14,15,16,24,14,16,14,16,14,15,11,15,12,15,19,27,16,17,18,16,20,35,15,15,13,16,11,male
32,19,25,11,14,27,14,15,16,24,15,17,14,16,14,15,10,15,11,15,19,27,16,17,18,16,20,35,15,14,13,16,11,male
32,19,25,10,13,26,15,14,16,23,14,16,15,16,13,16,11,16,13,16,18,27,16,16,18,16,20,35,16,15,13,16,11,male
32,20,25,11,13,26,13,14,17,23,13,15,14,16,13,16,11,17,13,16,18,27,16,16,17,15,20,35,15,15,13,16,11,male
17,21,24,13,13,25,14,15,15,21,14,15,15,16,13,16,12,17,13,16,18,28,15,16,17,16,19,33,16,15,14,16,12,male
3,16,17,15,15,18,15,15,16,16,15,15,15,16,15,15,15,16,15,16,16,31,16,16,16,16,16,30,16,15,15,16,15,male
31,19,25,10,13,29,16,17,17,23,15,13,14,14,13,16,11,18,14,16,19,29,15,17,18,15,20,33,17,14,13,16,10,male
31,20,25,9,13,28,14,17,17,22,14,14,15,14,12,16,11,17,15,15,18,29,16,16,17,15,20,33,16,15,13,16,10,male
32,21,25,9,13,28,12,16,17,22,14,14,15,14,12,16,12,18,15,15,18,29,16,16,17,15,20,33,15,15,14,16,10,male
31,21,25,10,13,28,13,16,17,22,13,15,15,14,12,16,12,17,16,15,18,29,16,16,17,15,20,33,15,15,14,16,10,male
31,20,25,10,12,28,15,16,17,22,13,15,15,16,12,16,11,17,15,15,18,29,16,16,17,15,20,33,16,15,14,16,10,male
31,20,25,10,13,28,14,16,16,22,13,15,15,16,12,16,12,17,15,16,18,29,16,16,17,15,20,33,15,15,14,16,10,male
32,17,24,10,12,28,17,15,16,22,13,16,15,19,13,15,12,16,15,16,18,29,16,16,17,16,20,33,16,15,14,16,9,male
31,17,24,10,12,28,17,15,16,22,14,16,15,19,13,15,12,16,15,16,18,29,16,16,17,16,20,33,16,15,14,16,10,male
31,18,24,11,11,28,17,16,17,22,14,16,15,19,13,15,12,16,14,16,18,28,16,16,17,16,20,33,15,15,14,16,10,male
31,18,23,12,12,29,17,17,17,23,14,17,14,20,14,14,11,15,13,16,19,28,16,17,17,16,20,33,15,14,13,15,10,male
31,17,24,10,13,28,16,15,16,21,14,15,15,17,12,15,12,16,15,16,18,29,15,16,17,16,20,33,16,15,14,16,10,male
32,18,24,11,14,28,16,15,16,21,13,15,15,17,12,16,12,16,15,16,18,29,15,16,17,15,20,32,16,15,14,16,9,male
15,20,22,13,14,26,16,17,15,20,14,15,15,16,12,16,13,17,15,16,17,29,15,16,16,15,19,33,16,15,14,16,12,male
33,20,11,21,15,28,12,22,14,16,18,15,11,15,12,17,14,19,16,15,16,30,15,16,17,15,18,32,16,15,13,16,11,male
34,20,12,20,15,27,11,21,14,16,18,15,12,15,11,17,14,18,16,15,16,29,16,16,17,15,18,32,16,15,14,16,11,male
34,19,12,20,14,27,13,21,14,16,18,16,12,16,11,17,15,18,16,15,15,31,16,16,17,15,18,31,16,15,14,16,11,male
34,19,12,19,14,27,13,21,15,16,18,16,13,16,11,17,15,17,16,15,15,31,16,16,17,15,18,31,16,16,14,16,11,male
34,18,13,19,14,26,14,20,15,16,18,16,13,17,11,16,15,17,16,15,15,30,16,16,17,15,18,32,16,16,14,16,11,male
34,18,13,19,14,26,15,19,16,16,18,16,13,18,11,16,15,16,16,15,15,31,16,16,17,15,19,31,16,15,14,16,11,male
33,17,12,19,13,27,17,21,16,16,18,17,13,18,12,15,15,14,16,16,15,30,16,16,17,16,19,31,16,16,14,16,11,male
33,16,12,19,13,27,18,21,17,16,18,17,13,19,12,15,15,14,16,16,15,30,16,16,17,16,19,31,16,15,14,16,11,male
34,17,12,20,13,27,17,21,17,16,18,17,12,19,12,14,14,13,16,15,15,30,16,16,17,16,18,31,15,15,14,16,11,male
33,16,11,22,13,28,19,22,17,16,18,18,11,19,13,14,14,13,16,15,15,30,16,16,17,16,18,32,15,15,14,16,11,male
34,18,13,19,14,26,15,20,15,16,18,16,13,18,11,16,15,16,16,15,15,29,16,16,17,15,19,32,16,16,14,16,11,male
33,18,13,19,14,26,14,20,15,16,18,16,13,17,11,16,15,16,16,15,15,30,16,16,17,15,19,32,15,16,14,16,11,male
17,21,13,19,14,24,14,20,14,17,17,16,14,17,12,16,15,16,16,15,15,29,16,16,17,15,18,33,15,15,14,16,13,male
33,22,24,12,15,28,11,19,14,24,15,13,11,12,15,17,11,21,14,15,20,28,15,17,17,15,20,35,16,14,14,16,10,male
32,21,24,11,15,27,12,18,15,24,14,14,13,13,14,17,12,20,14,15,19,29,16,17,17,15,20,33,16,14,14,16,10,male
31,20,24,10,14,27,13,18,16,24,14,14,13,14,14,17,12,19,14,16,19,29,16,17,17,15,20,33,15,14,14,16,10,male
31,20,25,9,14,26,13,18,16,24,14,14,14,14,14,17,12,19,15,15,19,29,16,16,17,15,20,32,15,14,14,16,10,male
31,19,25,9,14,26,14,18,16,23,14,15,14,15,13,17,12,18,15,16,19,29,16,16,17,15,20,32,15,15,14,16,10,male
31,19,25,9,14,26,15,18,17,23,14,15,14,15,13,16,12,16,15,15,19,29,16,16,17,15,20,33,15,14,14,16,10,male
31,17,24,10,14,26,17,19,17,24,14,17,13,17,15,15,11,14,14,16,19,29,16,17,17,15,20,32,15,14,14,16,10,male
31,17,24,11,14,27,17,19,17,24,14,17,12,17,15,15,11,14,14,16,19,29,16,17,17,16,20,32,15,14,14,16,10,male
31,16,24,11,13,27,19,19,18,24,14,17,12,18,16,15,11,13,14,16,19,29,16,17,17,16,20,32,15,14,14,16,10,male
32,18,24,14,14,28,16,19,17,24,15,16,10,16,15,14,10,13,12,15,20,29,17,17,17,15,20,33,14,14,14,16,10,male
31,18,24,9,14,26,16,18,16,23,14,15,14,16,13,16,12,16,15,16,19,29,16,16,17,15,20,33,16,14,14,16,10,male
32,18,24,10,14,26,16,18,16,23,13,16,14,17,13,16,12,16,15,16,19,30,16,16,17,15,20,32,16,14,14,16,10,male
15,19,23,12,14,24,16,18,15,21,14,16,14,16,13,17,13,16,15,16,18,29,16,16,16,15,18,33,15,15,14,16,12,male
31,19,25,15,14,29,12,14,14,19,18,16,12,16,14,18,8,19,14,16,17,27,15,18,15,15,18,34,16,14,15,16,12,female
32,17,25,15,15,29,15,13,14,18,17,15,13,16,16,18,8,17,16,16,16,26,15,17,16,15,19,35,16,14,15,16,12,female
31,18,26,15,15,29,14,12,15,18,17,15,14,15,16,17,9,17,15,16,17,26,15,17,16,15,19,35,16,14,15,16,12,female
30,18,26,15,15,29,14,14,15,17,17,15,14,15,19,16,8,16,17,16,16,25,16,17,16,16,19,35,16,14,15,16,11,female
31,18,26,15,15,29,15,13,15,17,17,16,14,15,18,15,9,16,17,15,16,25,15,17,16,16,19,35,16,14,15,15,11,female
31,18,26,15,15,29,16,13,16,17,17,16,14,16,17,14,9,15,16,15,16,26,16,17,16,16,19,34,16,14,15,15,11,female
31,19,25,15,14,29,15,13,16,18,17,16,14,15,16,13,9,15,16,15,16,26,16,17,16,16,19,35,15,14,15,15,12,female
30,17,25,15,15,29,17,13,16,18,17,16,13,16,16,14,9,14,16,15,16,26,16,17,16,16,18,34,16,14,15,15,12,female
30,17,25,15,15,29,17,14,16,18,17,16,13,16,16,13,9,14,16,15,17,26,16,18,15,16,18,35,16,14,15,15,12,female
30,17,25,16,16,30,17,14,17,18,17,15,12,14,12,14,8,13,14,15,17,27,16,18,15,16,17,34,16,14,16,15,13,female
31,19,26,15,14,29,15,14,16,17,16,15,13,15,19,14,8,17,17,16,16,26,16,17,16,16,19,35,16,14,15,16,11,female
30,20,26,15,14,29,14,13,15,17,16,16,14,15,17,14,9,16,16,15,16,26,16,17,16,16,19,35,15,14,15,16,11,female
19,19,25,16,14,28,16,13,15,18,16,16,14,16,17,15,10,16,16,15,16,33,15,17,16,16,20,28,16,13,15,16,10,female
8,17,23,16,15,26,16,15,16,17,16,16,14,16,16,15,12,16,15,15,16,42,16,19,16,15,23,24,16,13,15,16,10,female
35,18,15,24,14,29,14,18,14,21,20,17,10,17,14,17,15,19,12,18,15,28,15,17,16,15,18,34,16,14,15,16,12,male
33,19,15,22,14,29,13,18,14,21,20,16,11,17,13,16,16,18,12,17,15,27,15,17,16,15,18,34,16,14,14,16,12,male
33,19,15,22,14,29,13,18,15,21,19,16,11,18,12,16,16,17,11,16,15,28,16,17,16,15,18,34,16,14,14,16,12,male
33,20,15,22,14,28,12,18,14,22,19,16,11,17,11,16,16,17,11,16,15,28,16,17,16,15,18,33,16,14,14,16,12,male
32,19,14,21,14,28,13,19,15,21,19,16,12,18,11,16,16,16,12,16,15,28,16,17,16,15,18,33,15,14,14,16,12,male
32,19,15,21,14,28,12,18,16,22,18,15,11,17,11,16,15,14,11,15,15,28,16,17,16,15,18,33,15,14,15,16,12,male
32,17,15,21,14,28,15,18,18,21,18,15,11,17,12,16,15,12,11,14,16,28,16,17,16,15,18,33,15,14,15,16,12,male
33,18,15,22,14,28,14,18,18,21,19,15,11,17,12,16,14,12,11,14,16,27,16,17,16,15,18,34,15,14,15,16,12,male
32,21,16,22,15,28,11,18,17,21,18,13,10,16,14,14,14,11,12,14,16,27,16,17,16,15,18,34,15,14,15,16,12,male
32,21,14,23,16,28,13,19,17,21,19,14,10,15,14,14,15,11,12,13,16,27,16,17,16,15,18,34,15,14,14,16,12,male
32,18,14,21,14,28,14,19,16,21,19,16,12,18,11,16,16,15,11,16,15,27,16,17,16,15,18,33,15,14,14,16,12,male
32,18,14,21,14,28,15,19,16,20,19,16,12,18,11,16,16,15,12,16,15,28,16,17,16,15,18,33,16,14,14,16,12,male
27,20,14,21,13,28,13,19,15,21,18,16,12,18,12,16,16,15,11,16,16,29,15,17,16,15,18,33,15,14,15,16,12,male
11,18,16,19,14,26,15,17,16,19,17,15,13,17,13,15,16,15,13,16,16,37,16,16,17,15,19,29,15,15,15,16,13,male
35,21,13,17,15,28,10,21,15,18,18,15,14,15,11,17,15,17,13,15,17,26,16,17,17,15,20,34,16,14,14,16,11,male
32,20,15,17,15,28,10,19,15,18,17,15,14,15,10,17,16,17,14,15,17,26,16,17,16,15,19,33,15,14,15,16,11,male
33,20,15,16,15,28,12,18,15,18,17,15,15,15,9,17,16,17,13,15,17,27,16,17,16,15,19,33,15,14,15,16,11,male
33,20,16,16,15,28,12,18,15,18,17,15,15,16,9,17,16,17,13,15,17,27,16,17,16,15,19,33,15,15,15,16,11,male
32,19,15,16,14,28,13,19,15,18,17,16,15,16,9,16,16,16,14,15,17,26,16,17,16,15,19,33,16,15,15,16,11,male
32,17,16,16,14,27,16,18,16,18,17,16,15,17,10,15,16,16,14,15,17,26,15,17,16,16,19,34,16,15,15,16,11,male
33,18,16,16,14,27,14,18,16,19,17,16,15,17,10,16,15,15,13,15,17,26,16,17,16,16,19,33,16,15,15,16,11,male
33,19,15,15,14,28,14,19,16,18,17,16,16,16,9,16,15,15,14,15,17,26,16,17,16,16,20,34,16,15,15,15,11,male
32,17,15,16,14,28,17,18,16,19,18,17,15,17,10,15,15,15,13,15,17,26,15,17,16,16,19,34,16,14,15,15,11,male
33,18,15,18,15,28,15,20,16,19,18,17,13,15,11,15,14,15,13,15,18,26,16,17,16,16,19,33,15,14,14,15,11,male
32,19,15,16,14,27,14,18,15,18,17,16,15,17,10,16,16,16,14,15,17,27,16,17,16,16,19,34,16,15,15,16,11,male
31,19,16,17,14,27,13,18,15,18,17,16,15,17,10,16,15,16,13,15,17,26,16,17,16,16,19,33,15,15,14,16,11,male
22,19,15,17,14,26,16,18,15,19,17,16,15,16,10,16,16,16,13,16,17,28,15,17,16,16,19,33,16,15,15,15,12,male
6,17,16,16,15,23,15,16,16,17,16,15,15,16,13,15,16,16,15,16,16,40,16,16,16,15,21,28,16,16,15,16,13,male
32,17,17,16,14,29,17,20,16,20,17,14,14,16,12,16,13,18,13,16,18,28,14,15,20,16,19,32,17,16,12,15,11,male
32,17,17,14,14,28,16,19,16,19,17,14,15,16,11,16,14,17,14,16,18,29,14,14,20,16,19,31,17,16,12,15,11,male
32,18,17,14,14,28,15,19,16,19,16,14,15,17,11,16,14,16,14,16,18,29,15,14,19,16,19,32,17,16,12,15,10,male
32,19,18,14,14,28,14,18,16,19,16,14,15,16,11,16,15,16,15,16,18,29,15,14,19,16,19,31,16,17,12,15,10,male
31,20,17,13,14,28,11,19,16,19,16,15,16,16,11,17,14,16,16,16,17,29,15,14,19,16,19,31,16,17,12,15,10,male
32,21,18,14,14,27,11,18,16,19,16,15,15,17,12,16,14,16,15,16,17,29,16,15,19,16,19,31,15,17,12,16,10,male
31,20,17,13,13,28,13,19,17,19,16,16,16,17,12,16,13,15,14,16,18,29,16,15,19,16,19,31,15,16,12,15,10,male
32,19,17,14,13,28,14,19,17,19,16,17,15,18,12,15,13,15,14,16,18,31,16,15,19,16,20,31,15,17,11,16,9,male
31,18,17,15,13,28,16,19,17,20,16,17,14,18,13,14,13,14,13,16,18,31,16,15,19,16,20,31,15,16,12,16,10,male
30,18,16,16,14,29,16,21,16,20,16,17,14,17,13,14,12,14,13,15,18,29,17,15,19,15,19,32,14,16,12,16,11,male
31,18,18,13,13,28,15,18,16,18,16,15,16,18,11,16,14,16,16,16,17,29,15,14,19,16,19,31,16,17,12,15,10,male
32,21,18,13,14,27,12,18,16,18,16,16,15,16,11,16,14,16,16,15,17,29,16,14,19,16,19,31,15,17,12,15,10,male
19,21,18,15,13,26,14,18,15,19,15,15,15,16,12,17,15,16,15,16,17,30,15,15,18,16,18,33,16,16,13,15,12,male
6,17,18,15,15,22,15,16,16,17,16,15,15,16,14,15,15,16,15,16,16,41,16,16,16,15,20,28,16,16,15,16,13,male
32,22,19,16,14,28,10,18,15,20,17,14,14,15,12,16,14,18,13,15,18,28,15,15,19,16,18,33,16,15,13,16,12,male
33,21,20,15,14,28,10,17,15,20,17,14,14,15,11,16,14,18,13,15,18,28,16,15,19,16,18,33,15,15,13,16,11,male
32,22,20,15,15,28,9,17,15,19,16,15,15,15,12,17,14,17,14,15,18,28,16,14,19,16,18,33,15,16,13,16,11,male
32,22,20,15,14,28,10,17,15,19,17,15,15,15,11,16,14,17,14,15,18,28,16,15,19,16,18,33,15,16,13,16,11,male
33,22,20,14,14,28,10,17,15,19,16,15,15,16,11,17,13,17,14,15,18,28,16,14,19,16,18,33,15,16,13,16,11,male
33,21,20,15,14,27,11,16,16,19,16,16,15,17,11,16,13,16,13,15,18,27,16,15,19,16,18,33,15,15,13,16,11,male
33,20,20,15,13,28,12,17,16,20,16,16,14,17,11,16,13,15,13,16,18,27,16,15,19,16,18,33,15,15,13,16,11,male
33,19,19,15,13,28,14,17,17,20,17,16,14,18,11,15,13,15,13,16,18,28,16,15,19,16,18,33,15,15,13,16,11,male
33,20,19,16,13,28,13,17,16,20,17,17,14,17,11,15,13,15,12,16,18,28,16,15,19,16,18,33,15,15,13,16,12,male
32,20,19,17,14,28,13,18,16,21,17,17,13,16,12,15,13,15,11,15,18,28,16,15,19,16,18,33,15,15,13,15,12,male
33,19,20,15,13,28,13,16,16,19,16,16,15,17,11,16,14,16,14,16,18,28,15,14,19,16,18,33,16,16,13,16,11,male
32,20,20,15,14,28,12,16,15,19,16,16,14,17,11,16,13,16,14,16,18,28,16,14,19,16,18,33,15,16,13,16,11,male
16,21,19,16,14,26,13,16,15,19,15,15,15,16,12,16,14,16,14,16,17,33,15,15,17,16,19,27,15,15,14,16,11,male
6,17,18,16,15,22,14,16,15,17,15,15,15,16,13,16,15,16,15,16,17,41,16,17,16,15,21,26,15,15,15,16,13,male
33,17,15,19,14,28,15,18,15,17,19,15,13,17,9,16,15,16,14,15,17,30,15,16,17,15,19,31,16,15,13,16,11,male
34,19,16,18,15,27,11,17,15,16,18,15,14,17,9,17,15,16,15,15,17,30,16,16,17,15,19,32,15,15,14,16,11,male
33,20,16,18,15,26,10,17,15,16,18,15,14,17,10,18,15,16,15,15,17,30,16,16,17,15,19,31,15,15,14,16,11,male
34,20,16,18,15,26,10,17,15,16,17,15,14,17,10,18,15,16,15,15,17,30,16,16,17,15,19,31,15,15,14,16,11,male
33,20,16,17,14,26,10,17,15,16,18,16,14,17,10,18,14,16,15,15,17,30,16,16,17,15,19,31,15,15,14,16,11,male
33,19,16,17,14,26,13,17,15,16,17,16,14,17,9,17,15,16,15,15,17,30,16,16,17,15,19,31,15,15,14,16,11,male
33,19,16,17,14,26,13,17,16,16,18,16,14,17,9,16,15,15,15,15,16,31,16,16,17,15,19,31,15,15,14,16,11,male
33,17,16,17,14,27,16,17,16,16,18,16,14,18,9,15,15,15,15,16,16,30,16,16,17,16,19,32,16,15,14,16,11,male
33,17,16,18,14,27,17,17,16,17,18,17,14,18,9,15,15,15,15,16,16,30,16,16,17,16,19,32,16,15,14,16,11,male
33,19,15,19,14,27,14,18,16,17,19,17,13,16,10,15,14,16,14,15,17,30,16,17,17,16,19,31,15,15,14,15,11,male
33,18,17,18,14,26,14,16,15,16,17,16,14,17,9,16,15,16,15,15,17,29,16,16,17,16,19,32,16,15,14,16,11,male
33,18,16,18,14,26,14,17,15,16,17,16,14,17,9,16,15,16,15,15,17,30,16,16,17,16,19,31,16,15,14,16,11,male
21,20,16,18,14,25,14,17,14,17,17,15,14,16,10,16,15,16,15,15,16,29,15,16,16,16,18,33,16,15,14,16,13,male
6,16,17,16,16,21,15,16,15,16,16,15,15,16,13,15,15,16,15,16,16,43,16,17,16,16,21,27,16,16,15,16,13,male
31,17,21,13,12,29,15,19,14,22,16,17,14,20,13,17,11,19,14,16,20,26,15,18,16,16,18,37,17,9,19,15,12,male
31,17,21,14,13,29,15,18,14,22,16,17,14,19,13,16,11,19,13,16,19,26,15,18,16,16,18,37,17,10,18,15,12,male
31,18,22,13,14,28,14,18,14,21,15,17,15,18,13,17,11,18,14,16,19,26,15,17,16,16,19,37,17,10,18,15,12,male
31,18,22,14,13,29,13,17,14,22,15,17,14,18,13,16,11,18,13,16,19,26,15,17,16,16,19,37,16,10,18,15,11,male
31,17,23,13,14,28,15,17,15,21,14,17,15,17,13,16,11,17,14,15,18,26,15,17,16,16,19,37,17,10,18,15,11,male
32,17,23,14,14,28,16,17,16,22,14,16,14,17,13,16,11,15,13,15,18,26,15,17,16,16,19,37,16,11,18,15,11,male
30,13,22,13,15,28,20,17,16,22,15,17,15,18,13,15,11,13,13,15,19,25,15,17,16,16,19,37,17,11,18,14,11,male
30,16,22,13,15,28,18,17,17,22,15,16,15,17,13,15,11,13,13,15,19,26,15,17,16,16,19,36,16,11,18,15,11,male
31,15,21,14,15,29,19,18,18,22,16,15,14,16,14,14,11,12,12,15,19,26,15,18,16,16,19,37,16,10,18,15,11,male
31,17,21,14,17,29,16,19,17,22,16,15,14,13,14,14,11,12,13,14,20,26,16,18,16,16,18,37,16,10,18,15,12,male
31,19,22,13,14,28,13,18,15,22,14,16,15,16,13,16,11,16,14,15,18,25,16,17,16,16,19,37,16,10,18,15,11,male
31,19,22,14,14,28,13,18,15,21,14,16,15,17,13,16,11,17,14,15,18,26,16,17,16,16,19,37,16,10,18,15,11,male
13,20,21,14,14,27,14,18,14,20,14,16,15,16,13,16,12,17,15,15,17,32,15,17,16,16,19,29,15,12,17,16,12,male
5,16,18,15,15,23,15,16,15,17,15,16,15,16,15,16,14,16,15,16,16,42,16,18,15,15,23,26,16,14,16,16,12,male
30,23,28,11,12,29,11,17,15,21,18,16,13,14,16,17,8,21,14,14,17,30,15,18,16,15,19,34,17,11,16,15,11,female
29,21,28,10,13,28,12,16,15,20,19,16,13,14,16,18,8,20,15,15,17,30,15,18,16,16,19,34,17,11,16,15,11,female
30,24,28,10,12,27,11,15,15,21,18,15,13,12,17,17,10,20,14,14,16,31,16,18,16,16,19,33,16,11,16,14,11,female
30,24,28,11,12,28,12,15,16,19,17,16,14,13,17,15,9,20,16,15,17,30,16,17,16,15,19,34,16,11,17,15,10,female
31,21,28,10,13,28,13,14,16,20,17,15,13,14,17,16,9,18,15,15,17,30,16,18,16,16,19,34,16,11,17,15,10,female
32,17,28,11,14,28,16,14,16,20,17,16,13,16,18,16,8,16,15,16,17,30,15,18,16,16,19,34,16,12,16,15,11,female
30,21,28,10,12,28,16,15,17,19,17,15,14,14,16,13,8,17,16,15,17,30,16,17,16,15,19,34,15,12,16,15,11,female
30,18,27,11,14,28,17,14,17,20,17,15,14,15,17,14,8,15,15,16,17,30,16,17,16,16,19,34,15,12,16,15,11,female
30,16,27,11,15,28,18,15,17,21,18,16,13,16,17,14,8,13,15,16,17,30,16,17,16,16,19,34,16,12,16,15,11,female
30,13,27,11,17,29,19,16,17,22,18,15,13,16,16,14,7,11,14,16,17,30,16,18,16,16,19,34,16,12,16,14,12,female
31,19,27,11,14,27,15,17,16,18,16,16,13,14,18,16,8,17,18,16,17,29,16,19,15,15,20,39,15,6,21,16,9,female
31,18,27,11,14,28,15,17,16,18,16,16,13,14,18,16,8,16,18,16,17,30,16,19,15,15,21,38,15,6,21,16,9,female
12,18,26,14,14,25,16,17,15,18,17,16,13,15,16,16,10,16,15,16,17,28,15,16,16,15,18,35,16,12,17,15,12,female
5,16,21,15,15,21,16,16,16,17,16,16,14,15,16,15,13,16,15,15,16,39,16,19,16,15,20,29,16,14,16,16,13,female
31,24,18,16,14,29,8,20,15,19,17,13,14,14,14,15,14,18,15,16,18,29,16,18,17,15,20,35,14,11,16,18,11,male
32,24,18,15,13,28,7,19,15,19,17,13,16,16,13,15,15,18,15,16,17,29,16,18,17,15,20,34,14,12,16,17,10,male
31,21,18,14,13,29,11,19,16,20,17,14,15,17,11,16,15,17,14,16,17,29,16,17,17,15,20,34,15,12,16,17,10,male
31,21,18,14,13,29,11,19,16,20,16,14,16,17,11,16,15,18,14,16,17,29,16,17,17,15,20,34,15,12,16,17,10,male
32,22,19,14,13,28,10,18,16,20,16,14,16,16,11,17,14,17,14,16,17,29,16,17,16,15,20,34,15,12,16,17,10,male
32,21,18,15,13,28,11,18,16,20,16,15,15,17,10,17,14,15,13,16,17,30,16,17,17,15,20,33,15,13,15,16,10,male
32,20,18,15,14,28,13,18,17,20,16,15,15,17,11,16,14,14,13,16,17,29,16,17,17,15,20,33,15,12,15,16,10,male
31,20,17,14,13,29,13,19,18,20,16,16,16,17,11,15,14,13,14,16,17,29,16,17,17,15,20,34,15,12,16,16,10,male
31,21,17,14,14,29,12,20,18,20,16,16,15,16,12,15,13,12,14,15,17,29,17,18,17,15,20,34,14,12,16,16,10,male
31,17,17,16,13,30,17,20,18,20,16,17,14,18,14,14,13,11,13,15,18,29,17,18,17,16,20,34,15,11,16,15,10,male
32,19,20,14,14,28,13,17,16,21,15,15,16,17,11,16,14,16,14,15,17,30,16,17,17,15,20,34,15,12,16,16,10,male
32,19,20,14,14,28,12,17,16,20,15,15,16,16,10,16,14,15,14,15,17,30,16,17,17,16,20,33,15,12,16,16,10,male
15,17,19,15,14,27,15,17,16,19,15,15,15,17,11,16,14,16,14,16,17,29,15,16,16,16,18,33,16,14,15,16,13,male
5,16,18,16,15,22,15,16,16,17,16,15,15,16,14,15,15,16,15,16,16,39,16,17,16,15,21,28,16,15,15,16,13,male
34,24,19,21,13,28,8,19,13,15,21,17,10,16,13,18,11,20,14,15,15,30,15,12,19,16,15,30,16,18,13,15,16,female
32,23,21,20,14,28,8,17,14,15,21,17,11,15,14,17,11,19,15,14,15,30,15,12,19,16,15,30,16,18,13,15,15,female
32,23,22,20,14,28,9,17,14,15,21,16,12,15,14,17,11,18,15,14,14,30,15,12,19,16,15,30,16,18,13,15,15,female
32,22,22,20,14,28,10,16,14,14,21,16,11,15,14,17,11,17,15,14,14,30,15,13,19,16,15,30,16,18,12,15,15,female
32,21,22,20,14,28,12,16,15,14,21,16,12,15,14,16,11,17,16,15,14,30,15,12,19,16,16,30,16,18,13,15,15,female
32,19,23,20,14,28,13,15,15,14,21,16,11,16,14,16,10,16,16,15,14,30,15,13,19,16,16,30,16,18,12,15,15,female
32,17,23,19,15,28,16,15,16,15,21,16,12,16,14,15,11,15,16,15,14,30,15,13,19,16,16,30,16,18,13,15,15,female
32,16,23,19,15,28,17,15,16,15,21,16,12,16,14,15,11,15,15,16,14,30,15,13,19,16,16,30,16,18,13,15,15,female
31,16,23,20,15,28,18,15,16,15,21,16,11,16,14,14,11,15,15,15,14,30,15,13,19,16,16,30,16,17,13,15,15,female
